id,CITY,COUNT,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUSE,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,FIELD1,FIELD3,FIELD2,MYKEY,SIT,STATE
302054,1,30,54,1,21,8,0,7,7,8,6,1,4,3,0,0,0,0,0,0,0,0,0,1,2,3,1,3,4,5,1,2,2,3,0,shame,4,3,3010546,Finding out that China is backward in science.,1
302055,1,30,55,2,21,8,0,7,7,3,1,3,4,3,0,0,1,1,0,1,0,0,0,3,3,1,1,1,1,4,1,2,3,0,0,joy,4,3,3010551,Going to a concert.,1
302055,1,30,55,2,21,8,0,7,7,3,3,2,4,3,2,0,2,0,0,0,0,0,0,2,3,3,2,3,2,5,1,2,2,0,0,anger,4,3,3010553,Being told that I have not got a personality.,1
302055,1,30,55,2,21,8,0,7,7,3,4,2,3,3,1,0,0,1,0,0,1,0,1,2,1,2,2,3,4,1,1,2,2,0,1,sadness,3,3,3010554,Power cut made me unable to listen to the songs sung by my à favourite pop star.,1
302055,1,30,55,2,21,8,0,7,7,3,5,2,2,3,0,0,0,1,0,0,0,0,0,2,2,2,2,1,2,4,1,2,2,0,0,disgust,2,3,3010555,Someone acting stupid in public.,1
302055,1,30,55,2,21,8,0,7,7,3,7,2,2,3,1,0,0,1,0,1,0,0,0,2,1,2,2,2,4,5,1,1,1,0,0,guilt,2,3,3010557,Said something I should not have said in public.,1
302056,1,30,56,2,21,8,0,7,7,8,1,2,2,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,2,4,1,3,3,3,0,joy,2,3,3010561,Talking to my close friend.,1
302056,1,30,56,2,21,8,0,7,7,8,3,2,1,3,1,0,2,1,0,0,0,0,0,1,1,1,2,3,3,5,1,2,2,2,0,anger,1,3,3010563,Insulted by other people in the shop.,1
302056,1,30,56,2,21,8,0,7,7,8,4,3,4,3,0,0,0,1,0,0,1,0,0,1,1,3,3,2,2,5,1,2,2,0,1,sadness,4,3,3010564,My good friend misunderstood me.,1
302056,1,30,56,2,21,8,0,7,7,8,6,1,4,3,0,0,2,0,0,0,0,0,0,1,1,3,2,3,2,5,1,2,2,2,0,shame,4,3,3010566,I am chosen for the English lectures instead of my good friend à and people told me that girls are more likely to be chosen.,1
302056,1,30,56,2,21,8,0,7,7,8,7,1,4,3,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,5,1,2,2,3,0,guilt,4,3,3010567,I was not able to explain well to my good friend to make him less à angry.,1
302057,1,30,57,2,19,8,0,7,7,3,1,2,3,3,0,0,1,1,0,1,0,0,0,1,1,1,2,1,2,4,1,3,3,3,0,joy,3,3,3010571,Finding out that the person I love understands me.,1
302057,1,30,57,2,19,8,0,7,7,3,3,2,4,3,2,0,0,2,0,0,0,0,2,1,1,2,3,2,3,5,1,2,1,1,0,anger,4,3,3010573,Being mistreated by other people.,1
302057,1,30,57,2,19,8,0,7,7,3,7,3,4,3,0,1,0,2,0,0,1,0,0,1,2,0,2,1,1,5,1,1,1,0,2,guilt,4,3,3010577,Finding out that I have misunderstood other people.,1
302058,1,30,58,1,20,8,0,6,6,8,2,2,1,3,2,0,-1,0,0,0,0,0,0,1,2,3,2,0,0,4,1,2,2,0,0,fear,1,3,3010582,Staying alone in the room after midnight and reading horror à stories.,1
302058,1,30,58,1,20,8,0,6,6,8,3,2,2,3,1,0,2,1,0,0,0,0,2,1,1,2,3,0,0,5,3,2,2,3,0,anger,2,3,3010583,Being told that I am a stupid person.,1
302058,1,30,58,1,20,8,0,6,6,8,4,3,4,3,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,1,2,2,0,0,sadness,4,3,3010584,My parents failed to visit me as they promised.,1
302059,1,30,59,2,19,8,0,7,6,2,1,3,4,3,0,0,2,1,0,1,0,0,0,1,2,1,1,1,2,4,1,3,3,2,0,joy,4,3,3010591,Having a good trip on a boat with good friends.,1
302059,1,30,59,2,19,8,0,7,6,2,4,3,3,3,0,0,2,2,0,0,0,0,1,2,3,3,2,2,2,3,1,1,1,1,0,sadness,3,3,3010594,Being sexually assulted and told my friends about it (we cried à together).,1
302060,1,30,60,2,19,8,0,7,7,8,1,3,4,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,2,4,1,3,3,2,0,joy,4,3,3010601,Going to see a good film with my best friend.,1
302060,1,30,60,2,19,8,0,7,7,8,3,2,4,3,2,0,0,0,0,0,0,0,1,1,1,3,3,3,2,5,3,1,1,0,0,anger,4,3,3010603,Some boys deliberately played tricks on me in the experiments. ,1
302060,1,30,60,2,19,8,0,7,7,8,4,1,3,3,0,1,0,1,0,0,0,0,1,1,2,3,3,2,2,3,1,1,1,1,1,sadness,3,3,3010604,Iqam chosen for your lecture and my best friend is not. Now he is à angry with me and I cannot help him.,1
302061,1,30,61,1,20,8,0,5,6,2,3,1,4,3,1,0,0,1,-1,0,0,0,1,1,1,3,3,3,3,5,0,1,1,0,0,anger,4,3,3010613,Your prejudice against psychology students and education students à (not allowing us to go to the medical university lectures).,1
302061,1,30,61,1,20,8,0,5,6,2,4,3,3,3,2,0,0,1,0,0,1,0,1,1,1,3,2,1,4,5,1,2,2,2,1,sadness,3,3,3010614,A friend's brother died.,1
302061,1,30,61,1,20,8,0,5,6,2,6,4,4,3,1,0,0,1,0,0,0,0,0,2,1,3,3,2,1,5,1,1,1,0,0,shame,4,3,3010616,Not doing well in an examn which was easy.,1
302061,1,30,61,1,20,8,0,5,6,2,7,2,4,3,1,0,0,0,-1,0,0,0,0,2,2,1,3,2,2,4,2,1,1,0,0,guilt,4,3,3010617,Wrongly accused a classmate.,1
302062,1,30,62,1,21,8,0,6,6,8,3,1,4,3,2,0,0,2,0,0,0,0,0,1,1,3,3,3,3,5,0,1,1,2,0,anger,4,3,3010623,Being insulted in public for the wrong reason.,1
302062,1,30,62,1,21,8,0,6,6,8,4,1,3,3,1,0,0,0,0,0,0,0,0,2,1,3,2,2,3,5,1,2,2,0,0,sadness,3,3,3010624,Not being chosen for the English lectures (my girl-friend à chosen).,1
302062,1,30,62,1,21,8,0,6,6,8,6,3,4,3,0,0,0,1,0,0,0,0,0,1,1,3,3,1,1,5,1,1,1,0,0,shame,4,3,3010626,Not doing well in examns which I should do well (English examns).,1
302062,1,30,62,1,21,8,0,6,6,8,7,1,4,3,1,0,0,1,0,0,0,0,0,2,1,3,2,2,1,5,1,2,2,0,0,guilt,4,3,3010627,Heard that my girl-friend was chosen for the English lectures and à I was not. I lost my temper and she is very upset now.,1
302063,1,30,63,2,22,8,0,7,7,2,1,3,4,3,0,0,0,1,0,1,0,0,1,2,2,1,1,1,1,5,1,3,3,0,0,joy,4,3,3010631,Success in university entrance examination.,1
302063,1,30,63,2,22,8,0,7,7,2,3,1,2,3,1,0,0,1,0,0,0,0,0,1,1,3,2,3,2,5,2,2,1,3,0,anger,2,3,3010633,Misunderstood by friends.,1
302063,1,30,63,2,22,8,0,7,7,2,5,1,3,3,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,5,3,3,3,3,0,disgust,3,3,3010635,My roommate being nice to a party leader in order to get into the à party.,1
302063,1,30,63,2,22,8,0,7,7,2,7,1,2,3,0,0,0,0,0,0,0,0,0,1,3,3,2,2,1,5,1,1,1,3,0,guilt,2,3,3010637,Not collecting letters for my friend al I promised.,1
302064,1,30,64,1,20,8,0,7,6,8,1,2,4,3,0,0,1,1,0,1,0,0,1,2,2,1,1,1,1,4,1,3,3,3,0,joy,4,3,3010641,Doing well in an examn.,1
302064,1,30,64,1,20,8,0,7,6,8,2,2,2,3,2,0,0,1,0,0,0,0,1,1,2,3,3,1,1,3,1,1,2,3,0,fear,2,3,3010642,Before the examn.,1
302064,1,30,64,1,20,8,0,7,6,8,3,1,1,3,2,0,0,2,0,0,0,0,0,1,2,3,2,3,2,5,2,2,1,2,0,anger,1,3,3010643,Some foreign students playing loud music before the biology à examn.,1
302064,1,30,64,1,20,8,0,7,6,8,4,3,4,3,0,0,0,1,0,0,1,0,0,2,1,3,2,3,2,5,1,1,2,0,1,sadness,4,3,3010644,Finding out that the girl I like does not like me.,1
302064,1,30,64,1,20,8,0,7,6,8,5,1,2,3,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,1,3,3,1,0,disgust,2,3,3010645,Saw two Canadian students boasting about how rich they are in à Canada.,1
302064,1,30,64,1,20,8,0,7,6,8,7,2,3,3,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,5,1,2,2,1,0,guilt,3,3,3010647,Calling lecturers nicknames when talking to housemen (They told à ne you are even younger than they are so you should not be giving à public lectures).,1
302065,1,30,65,2,20,8,0,7,5,2,1,2,1,3,0,0,0,2,0,1,0,0,1,1,2,1,1,1,2,4,1,3,3,3,0,joy,1,3,3010651,Had a letter from my father (usually he does not write to me).,1
302065,1,30,65,2,20,8,0,7,5,2,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,3,2,1,2,2,1,2,2,0,0,fear,1,3,3010652,Being alone in the room at night.,1
302065,1,30,65,2,20,8,0,7,5,2,3,4,2,3,0,0,0,1,-1,0,0,0,1,1,2,3,3,3,2,5,2,2,1,0,0,anger,2,3,3010653,Quarreling with classmates.,1
302065,1,30,65,2,20,8,0,7,5,2,4,2,4,3,0,0,0,1,0,0,0,0,0,2,1,3,3,1,4,1,1,2,2,2,0,sadness,4,3,3010654,My father told me in the letter that my mother is ill.,1
302065,1,30,65,2,20,8,0,7,5,2,6,4,4,3,0,0,0,0,0,0,0,0,0,3,1,3,3,3,2,2,3,1,1,0,0,shame,4,3,3010656,Finding out that I was deceived by my friend.,1
302066,1,30,66,2,20,8,0,7,6,8,1,1,1,3,0,0,0,1,0,1,0,0,0,1,2,1,3,1,3,4,1,3,3,1,0,joy,1,3,3010661,Finding out my name on the list for English lectures.,1
302066,1,30,66,2,20,8,0,7,6,8,3,1,2,3,2,0,0,2,0,0,0,0,0,1,1,3,3,3,2,5,3,2,1,3,0,anger,2,3,3010663,Someone told me that I was chosen for English lectures because à the class leader is going out with me (not true).,1
302066,1,30,66,2,20,8,0,7,6,8,4,3,3,3,0,0,0,1,0,0,1,0,0,1,1,3,2,2,4,1,1,2,2,0,1,sadness,3,3,3010664,My sister bkoke her leg.,1
302066,1,30,66,2,20,8,0,7,6,8,5,1,1,3,0,1,0,1,0,0,0,0,0,1,2,3,2,1,2,5,2,2,2,1,1,disgust,1,3,3010665,Some boys boasting about their ability to tell dirty jokes.,1
302067,1,30,67,2,23,8,0,6,5,3,3,2,4,3,1,0,2,0,0,0,0,0,0,1,1,3,1,3,2,4,1,3,1,0,0,anger,4,3,3010673,My best friend betrayed me and told other people my secrets.,1
302067,1,30,67,2,23,8,0,6,5,3,4,1,4,3,0,0,-1,0,0,0,0,0,0,1,1,3,2,1,4,4,1,2,2,0,0,sadness,4,3,3010674,Disappointed by a friend.,1
302067,1,30,67,2,23,8,0,6,5,3,5,1,4,3,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,4,1,2,1,0,0,disgust,4,3,3010675,Finding out some people had been talking about me at my back. ,1
302067,1,30,67,2,23,8,0,6,5,3,6,1,4,3,1,0,0,0,-1,0,0,0,0,1,1,3,2,3,3,2,1,2,2,0,0,shame,4,3,3010676,Being sexually assulted in public.,1
302067,1,30,67,2,23,8,0,6,5,3,7,3,4,3,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,1,1,1,1,0,0,guilt,4,3,3010677,I did not reply to my friend's letter in time. ,1
302068,1,30,68,2,21,8,0,7,7,8,1,1,4,3,0,0,1,1,0,1,0,0,0,1,2,1,3,1,3,4,1,3,3,1,0,joy,4,3,3010681,Watching China winning the Asian Olympic games.,1
302068,1,30,68,2,21,8,0,7,7,8,2,3,1,3,0,0,-1,0,0,0,0,0,0,0,3,2,1,1,1,4,2,1,2,0,0,fear,1,3,3010682,Suddenly met someone in the biology building at night.,1
302068,1,30,68,2,21,8,0,7,7,8,3,2,4,3,2,0,2,0,0,0,0,1,0,1,1,3,2,3,2,5,2,2,3,3,0,anger,4,3,3010683,Being insulted by my roommate.,1
302078,1,30,78,1,22,8,0,7,7,8,2,4,3,3,2,1,-1,2,-1,0,0,0,3,2,1,3,2,1,1,2,1,2,2,0,1,fear,3,3,3010782,Talking about snakes.,1
302078,1,30,78,1,22,8,0,7,7,8,6,4,2,3,2,0,2,2,0,0,0,0,0,2,2,3,2,2,2,4,1,3,2,1,0,shame,2,3,3010786,Criticized by a teacher in public.,1
302078,1,30,78,1,22,8,0,7,7,8,7,3,2,3,3,0,0,2,1,0,0,0,0,3,2,3,2,1,1,4,1,1,2,1,0,guilt,2,3,3010787,Not being able to help my friend.,1
302080,1,30,80,2,24,8,0,7,5,8,1,1,4,3,0,0,1,2,0,1,0,0,0,1,1,2,2,1,4,4,1,2,2,3,0,joy,4,3,3010801,Being asked to go out by someone I care. ,1
331001,1,33,1,2,19,2,2,7,7,2,2,4,4,3,2,1,0,2,-1,0,0,0,1,3,2,3,3,3,1,1,3,1,1,0,1,fear,4,3,3310012,I am afraid of my academic results as I will face several à problems.  I am scared of my limitations and the unlimited à problems and I do not know how to cope with them.,1
331001,1,33,1,2,19,2,2,7,7,2,3,1,1,3,2,0,0,3,0,0,0,1,0,1,1,3,3,3,2,5,3,1,1,3,0,anger,1,3,3310013,"I quarrelled with my brothers (twins) at home on saturday.  One à of them studies in a private school and the other one is à repeating his form five.  They do not know what they are doing.  à They follow every word of their teachers, books and systems.  à They always try to rationalize their bad acts by some game and à they are satisfied with their awkward life.  I have tried to à persuade them very often but have failed.  This time I had a à fight as they have no voluntary spirit (they did not polish the à floor).",1
331001,1,33,1,2,19,2,2,7,7,2,6,4,1,3,0,0,0,1,0,0,0,0,0,2,2,3,3,0,1,1,2,1,2,0,0,shame,1,3,3310016,"I had obviously done the work badly but my class-mates of the à student's association did not blame me, they helped me do the à work.",1
331002,1,33,2,2,19,7,1,6,1,2,1,4,4,3,1,1,1,1,0,1,0,0,1,1,1,2,2,1,1,4,2,2,3,3,1,joy,4,3,3310021,I preached to a F.3 students in a gospel camp.  They thus knew à more about God and made up their minds to believe in Jesus.,1
331002,1,33,2,2,19,7,1,6,1,2,2,3,4,3,4,0,0,1,0,0,1,0,1,1,1,3,3,3,4,5,0,1,1,1,1,fear,4,3,3310022,When the doctor told me that there was something wrong with my à eye and I had to undergo an operation.,1
331002,1,33,2,2,19,7,1,6,1,2,5,2,3,3,2,0,2,1,1,0,0,0,0,1,1,3,3,3,2,5,3,1,3,3,0,disgust,3,3,3310025,"Someone, who was sitting very close to me, was smoknig in the à compartment of an air conditioned mini-bus.",1
331002,1,33,2,2,19,7,1,6,1,2,6,3,3,3,1,0,2,2,0,1,0,0,1,2,1,2,2,0,1,3,0,1,2,0,0,shame,3,3,3310026,"In the compartment of a public transport railway, I did not give à my seat to an old man who was standing near me.  It was another à teenager who did so.",1
331002,1,33,2,2,19,7,1,6,1,2,7,4,4,3,3,0,0,2,0,0,0,1,1,1,1,2,2,2,1,5,0,1,2,3,0,guilt,4,3,3310027,One saturday night I did some meaningless work and went to bed à very late.  Next morning I had was very sleepy so I continued à sleeping even though I had work to do and I missed the Sunday à service.,1
331003,1,33,3,2,18,8,2,7,1,2,2,3,4,3,2,0,0,2,0,0,1,0,0,1,2,3,3,2,1,3,1,1,1,0,1,fear,4,3,3310032,I was afraid that I would fail an examination.,1
331003,1,33,3,2,18,8,2,7,1,2,3,1,4,3,1,0,0,1,0,0,1,0,0,2,2,3,3,2,3,2,2,2,2,0,1,anger,4,3,3310033,I had too much homework and examinations and I did not know how à to organize my work.,1
331003,1,33,3,2,18,8,2,7,1,2,5,2,4,3,2,0,0,0,-1,0,0,0,0,2,0,3,3,3,2,2,1,1,2,0,0,disgust,4,3,3310035,Because of the examination I had to study night and day.,1
331004,1,33,4,2,20,2,2,0,0,8,3,1,2,3,0,1,-1,1,0,0,0,0,1,1,1,3,2,3,1,4,3,1,1,2,1,anger,2,3,3310043,"In the student's union there was someone who took the photocopies à of two large volumes.  I asked him to let me take a few, he refused à it for an acceptable reason. ",1
331004,1,33,4,2,20,2,2,0,0,8,5,3,4,3,0,0,0,1,0,0,0,1,2,1,1,3,0,3,2,4,3,1,1,1,0,disgust,4,3,3310045,I greeted a friend and he did not respond.,1
331004,1,33,4,2,20,2,2,0,0,8,7,3,4,3,0,0,0,1,0,0,0,0,0,1,1,3,3,3,2,4,3,1,1,3,0,guilt,4,3,3310047,"I cut a friend's hair in anger, without any consideration.",1
331005,1,33,5,2,19,7,2,8,0,8,2,1,4,3,2,0,0,0,0,0,0,0,0,1,2,3,3,2,1,3,2,1,2,0,0,fear,4,3,3310052,Once while walking along a hill; I fell down out of carelessness à and I broke my left arm.,1
331005,1,33,5,2,19,7,2,8,0,8,4,4,4,3,0,1,0,1,-1,0,1,0,0,2,1,3,3,2,4,2,1,3,3,1,2,sadness,4,3,3310054,The death of my father.,1
331006,1,33,6,2,21,2,1,7,1,8,2,1,4,3,2,0,0,0,1,0,0,0,0,2,1,3,3,3,3,2,0,0,0,0,0,fear,4,3,3310062,"Once at midnight, I was working alone at office and the phone à suddenly rang.",1
331006,1,33,6,2,21,2,1,7,1,8,3,4,3,3,0,1,-1,1,0,0,1,0,0,3,1,3,3,0,1,5,0,1,0,0,2,anger,3,3,3310063,"When I was concentrating on my work, my friend disturbed me à continously.  I asked him to stop but in vain.",1
331006,1,33,6,2,21,2,1,7,1,8,6,4,4,3,2,0,0,1,0,0,0,0,0,3,1,3,3,3,1,2,3,1,0,0,0,shame,4,3,3310066,My companion admired me when I did some work voluntarily.,1
331006,1,33,6,2,21,2,1,7,1,8,7,3,4,3,0,0,0,0,0,0,0,0,1,3,1,3,2,2,0,5,1,3,0,0,0,guilt,4,3,3310067,My wrong behaviour made my loved one feel sad and uneasy.,1
331007,1,33,7,2,22,1,1,5,6,2,3,4,2,3,3,0,2,1,0,0,0,0,1,1,2,3,2,1,0,5,0,0,0,2,0,anger,2,3,3310073,I had planned to study for my mid-term exams on a certain day and  à my room-mate called me to ask me to go out for a stroll.  I tried à to make an excuse so as not to go out but she refused to listen à to me and insisted that I go out with her.  I find it unnecessary  à to talk to her anymore.à ,1
331007,1,33,7,2,22,1,1,5,6,2,5,2,4,3,2,1,0,2,-1,0,1,0,0,2,1,3,0,2,2,5,2,0,1,1,2,disgust,4,3,3310075,"Once when I had started to write a paper, there was a phone à call for me.  I had to go downstairs to receive it and after the à conversation I discovered that all the information had à disappeared from my mind.",1
331008,1,33,8,1,18,2,1,4,1,2,1,2,3,3,1,0,0,1,0,0,0,0,0,1,3,1,1,1,3,0,1,2,0,0,0,joy,3,3,3310081,When I read the newspaper that morning I found my candidature à number on the admission list of the Chinese university.  I was à satisfied and happy and the cumulative anxiety disappeared.  I à only wanted to cry out that I had succeeded.,1
331008,1,33,8,1,18,2,1,4,1,2,2,4,1,3,1,1,0,0,0,0,0,0,0,3,3,3,1,2,4,2,3,1,1,0,1,fear,1,3,3310082,Tutorial again !  A fearful feeling came to me when I sat on the à chair and looked at my fellow students all around.  I was really à scared that they would ask me some questions or challenge the à ideas that I had presented.,1
331008,1,33,8,1,18,2,1,4,1,2,4,3,4,3,2,0,0,0,0,0,0,0,0,2,1,3,3,1,0,1,0,0,0,0,0,sadness,4,3,3310084,"A and I were walking along the new Asia stairway to the Chung Chi à college for our lecture and I saw him with her.  He put one arm à around her shoulder and laugher brightly and joyfully.  I did not à dare and did not want to look, just walked by them quickly.  The à interest of talking to A disappeared and I just wanted to remain à silent.  But I did not want A to know and so I left him and went à to F.  I should have expected this to happen.",1
331008,1,33,8,1,18,2,1,4,1,2,5,4,4,3,0,0,0,0,0,0,0,0,1,1,2,3,3,3,2,1,0,1,1,0,0,disgust,4,3,3310085,Knowing that I had to do the survey with him I felt very à reluctant.  Although I do not know him I feel disgusted by just à looking at him.  Thinking that the project lasted several days I à regreted having joined that project.,1
331008,1,33,8,1,18,2,1,4,1,2,6,4,3,3,1,0,0,1,0,0,0,0,0,1,1,3,3,3,1,2,0,1,2,0,0,shame,3,3,3310086,During the lesson the teacher called me and asked me if I had à reported that I was late.  I pretended that I had but looking at à her eyes I knew that she knew that I was lying.  I thought that à it was really bad luck that she had examined the list of the à students who were late.,1
331008,1,33,8,1,18,2,1,4,1,2,7,1,4,3,0,0,0,1,0,0,0,0,0,1,1,3,2,1,3,4,0,1,1,3,0,guilt,4,3,3310087,"That evening when I opened the songbook while I was singing the à song ""Those were the days"" that guilt feeling became stronger.  à The lyrics described well - I was really wrong.  The wish that I à had made was really bad. If she were with me I would really be à happy and we would play happily together like the days in à secondary school and she would not be disappointed and gloomy à because of me.",1
331009,1,33,9,2,18,2,1,7,8,2,1,3,3,3,1,0,1,2,0,1,1,0,0,1,3,1,1,1,4,1,0,3,3,2,1,joy,3,3,3310091,When I learnt that I could do further studies at the Chinese à university.,1
331009,1,33,9,2,18,2,1,7,8,2,2,1,3,3,2,1,-1,2,-1,0,0,0,0,1,1,3,2,1,1,1,2,1,2,3,1,fear,3,3,3310092,My best frieend left school recently.  The next day the weather à turned bad suddenly and the male class-mates turned off the à lights.  I remained on the table and was scared.,1
331009,1,33,9,2,18,2,1,7,8,2,4,3,4,3,1,1,0,3,0,0,1,0,0,0,0,0,0,0,4,3,0,1,2,0,2,sadness,4,3,3310094,When I learnt that I had been betrayed by my friend.,1
331011,1,33,11,2,20,2,2,4,1,8,2,4,3,3,2,0,0,1,-1,0,0,0,0,1,0,3,3,0,1,5,2,0,0,0,0,fear,3,3,3310112,Waiting for the results of the High level examination.  I was à afraid of not being accepted.,1
331011,1,33,11,2,20,2,2,4,1,8,3,3,3,3,1,1,0,1,-1,0,1,1,1,1,1,0,2,2,2,1,3,1,0,0,2,anger,3,3,3310113,I had a date with a friend to see a movie and my friend was late. à  I waited for a long hour and was very angry.,1
331011,1,33,11,2,20,2,2,4,1,8,6,4,3,3,0,0,0,0,0,0,0,0,1,0,0,3,0,3,1,1,0,0,0,0,0,shame,3,3,3310116,I saw a bag on the street and just then a stranger passed by.  I à picked up the bag immediately and gave it to the stranger as I à thought that it belonged to him.  But it was not his bag and I à felt ashamed.,1
331011,1,33,11,2,20,2,2,4,1,8,7,4,4,3,1,0,-1,2,0,0,1,0,0,1,0,0,0,1,1,1,0,2,0,1,1,guilt,4,3,3310117,I refused to lend my homework to a friend.,1
331012,1,33,12,2,20,2,1,0,7,2,3,1,3,3,0,1,2,2,0,0,1,0,1,2,1,3,3,3,4,3,1,0,3,1,2,anger,3,3,3310123,[ No response.],1
331012,1,33,12,2,20,2,1,0,7,2,6,1,1,3,1,0,2,3,0,1,0,0,0,3,2,2,2,0,4,3,1,2,2,1,0,shame,1,3,3310126,[ No response.],1
331013,1,33,13,2,19,2,2,8,7,2,4,1,4,3,0,1,0,2,0,0,1,0,2,1,1,3,2,3,3,1,1,2,2,0,2,sadness,4,3,3310134,"In 1983, my results at the university entrance exam were very à poor - far from what I had expected.   I thought that I would not à be accepted at the university.",1
331013,1,33,13,2,19,2,2,8,7,2,7,3,4,3,2,0,2,1,0,0,1,0,1,1,2,3,0,1,1,1,0,2,3,0,1,guilt,4,3,3310137,One evening I went fishing with some friends but we could not à fish as a fisherman had already put his net there.  We pulled à out the net to find only crabs in it so we threw the net away.  à The net was large and may have cost $1000.  The fisherman used à the net to earn a living and we had had thrown it.,1
331014,1,33,14,1,20,2,1,0,7,2,5,1,3,3,2,0,-1,0,1,0,0,1,0,1,2,3,2,2,3,5,2,2,1,2,0,disgust,3,3,3310145,In secondary school I had a class-mate who talked too much.   à Once we went to the cinema after school and she sat next to me and à commented the movie throughout  - very disgusting.,1
331014,1,33,14,1,20,2,1,0,7,2,7,1,3,3,2,1,0,1,-1,0,0,0,0,2,1,3,3,3,1,1,3,0,2,2,1,guilt,3,3,3310147,My younger sister wanted to take classes to learn a musical à instrument.  One Saturday morning my mother asked me to go with        à her for the registration.  I did not want to go  so I said that à there might be many bad people at the club.  As a resullt my à sister was scolded by my mother.,1
331015,1,33,15,2,21,2,1,0,6,8,4,3,4,3,0,1,0,1,-1,0,1,0,0,3,2,3,2,2,1,4,1,1,1,2,2,sadness,4,3,3310154,"I had a very short term romance during the summer vacations.  When à we first met I felt excited but I wanted to avoid him after we had met à a few times and so I proposed that we stay apart, I felt very à sad then.",1
331016,1,33,16,1,19,7,1,7,6,2,3,4,2,3,4,1,2,3,1,0,1,0,0,1,1,3,3,2,2,1,0,1,0,3,2,anger,2,3,3310163,My elder brother often criticizes my mother's cooking.  Once he à did it very impolitely and lost his temper.  This made all of us à very sad.  I was very angry and I scolded him.  He asked me not à to interfere with what was his buisness.,1
331016,1,33,16,1,19,7,1,7,6,2,5,4,3,3,0,0,0,0,-1,0,0,1,0,2,2,3,3,2,1,1,1,1,0,0,0,disgust,3,3,3310165,"I was an instructior in a youth organization.  Whenever we, the à instructors would have a meeting the advisor would be present.  à He did not understand our worknig conditions but talked a lot à and had a lot of outdated ideas.  Whenever we disagreed with him à he was very discontent and said that we had a prejudice against à him.  Why did he have to treat us as his subordinates ?",1
331017,1,33,17,2,18,2,2,7,6,2,1,2,3,3,3,1,0,2,1,1,1,0,1,2,2,1,1,1,1,5,1,3,3,0,2,joy,3,3,3310171,I finished my homework; an important task.,1
331017,1,33,17,2,18,2,2,7,6,2,2,2,4,3,4,0,-1,1,1,0,1,0,1,2,1,3,3,0,2,1,2,1,3,2,1,fear,4,3,3310172,Fear of the turn that the examination paper would take as I à lacked confidence.,1
331017,1,33,17,2,18,2,2,7,6,2,6,3,3,3,4,1,2,0,0,0,0,0,0,2,1,3,3,1,1,1,3,1,2,0,1,shame,3,3,3310176,After I had given the wrong answer to my students they pointed à it out to me and I had to correct myself.,1
331017,1,33,17,2,18,2,2,7,6,2,7,3,3,3,4,0,0,1,1,1,0,0,0,2,1,3,3,1,1,1,1,1,2,0,0,guilt,3,3,3310177,I prayed unfaithfully.,1
331020,1,33,20,2,20,2,2,7,6,5,1,4,4,3,1,1,2,1,0,0,1,0,0,1,3,1,1,1,0,1,1,3,3,3,2,joy,4,3,3310201,"The day the results of the university entrance exam was à published, I found my canditate number and I was very excited.",1
331020,1,33,20,2,20,2,2,7,6,5,6,4,3,3,2,1,2,1,0,0,0,0,1,2,3,2,1,1,0,5,1,3,3,0,1,shame,3,3,3310206,I had lunch in a restaurant with a friend and I paid the bill.  à The change was that of a two dollar and a ten cent coin.  As I à was talking with my friend I took the two dollar coin and forgot à to leave a tip.,1
331021,1,33,21,2,19,2,1,9,7,8,1,3,4,3,3,1,0,2,0,1,1,0,0,2,2,1,1,1,1,1,0,3,3,0,2,joy,4,3,3310211,When I learnt that I had been admitted to the university.,1
331021,1,33,21,2,19,2,1,9,7,8,2,4,4,3,3,0,0,1,0,0,1,0,0,1,1,3,3,3,4,1,0,3,0,0,1,fear,4,3,3310212,After the interview for admission to the university and before à the admission list was disclosed.  I was scared that I would not à be admitted and my fear lasted for quite some time.  My fear à disappeared only after the list was disclosed.,1
331021,1,33,21,2,19,2,1,9,7,8,3,4,3,3,1,0,2,1,0,0,0,0,0,2,1,3,3,3,1,5,1,1,1,0,0,anger,3,3,3310213,"When I was studying in the library - preparing for a test, two à people sitting next to me talked to each other for 20 minutes.  à There were no other seats so I could not go elsewhere and I did   à not want to interrupt them, so I could only be angry in my heart.",1
